sno,header,title,titleUrl,subtitles,time,products,activityControls,description
17391,YouTube Music,Watched Seene Mein Jalan | Shaam-E-Ghazal | Gaman | Suresh Wadkar,https://www.youtube.com/watch?v=R6CMl_EOQhw,"[{'name': 'Saregama Ghazal', 'url': 'https://www.youtube.com/channel/UCcfQ2IQNVoAb7znCP2dlIqw'}]",2022-01-17T20:37:48.475Z,['YouTube'],['YouTube watch history'],
17392,YouTube Music,Watched Ye Raat Ye Chandni Phir Kahan (hemant) - Jaal Songs - Dev Anand - Geeta Bali - SD Burman Hits,https://www.youtube.com/watch?v=4GfUK9Urb6I,"[{'name': 'Shemaroo Filmi Gaane', 'url': 'https://www.youtube.com/channel/UCP6uH_XlsxrXwZQ4DlqbqPg'}]",2022-01-17T20:33:04.039Z,['YouTube'],['YouTube watch history'],
17393,YouTube Music,Watched Mera Dil Kisne Liya (HD) - Oh Bewafaa Song - Nazneen - Anil Dhwan,https://www.youtube.com/watch?v=16hYsciCfgw,"[{'name': 'Shemaroo Filmi Gaane', 'url': 'https://www.youtube.com/channel/UCP6uH_XlsxrXwZQ4DlqbqPg'}]",2022-01-17T20:28:46.720Z,['YouTube'],['YouTube watch history'],
17394,YouTube Music,"Watched Tere Bina Main Kuchh Bhi Nahi | Kishore, Asha | Jaane Jaan (Nikamma) | RD Burman | Gulshan Bawra",https://www.youtube.com/watch?v=QcW_it2tZWI,"[{'name': 'Anirban Paul', 'url': 'https://www.youtube.com/channel/UCL091ispQwqlZsmp3ls6-kQ'}]",2022-01-17T20:24:22.651Z,['YouTube'],['YouTube watch history'],
17395,YouTube Music,Watched Saath Jiyenge | Anil Kapoor | Poonam Dhillon | Laila | Lata Mangeshkar | Usha Khanna | Hindi Song,https://www.youtube.com/watch?v=r1YnVkVwOYE,"[{'name': 'Shemaroo Filmi Gaane', 'url': 'https://www.youtube.com/channel/UCP6uH_XlsxrXwZQ4DlqbqPg'}]",2022-01-17T20:19:50.607Z,['YouTube'],['YouTube watch history'],
17396,YouTube Music,"Watched Isharo Isharo with lyrics | इशारो इशारो गाने क बोल |Kashmir ki Kali| Shammi Kapoor, Sharmila Tagore",https://www.youtube.com/watch?v=77OP58UDlFM,"[{'name': 'Saregama Music', 'url': 'https://www.youtube.com/channel/UC_A7K2dXFsTMAciGmnNxy-Q'}]",2022-01-17T20:14:21.978Z,['YouTube'],['YouTube watch history'],
17397,YouTube Music,Watched Tujhse Naraaz Nahin Zindagi Lyrical VIDEO Song - Masoom Songs - Naseeruddin Shah - Jugal Hansraj,https://www.youtube.com/watch?v=xSvC_2qciSk,"[{'name': 'Shemaroo Filmi Gaane', 'url': 'https://www.youtube.com/channel/UCP6uH_XlsxrXwZQ4DlqbqPg'}]",2022-01-17T20:08:06.931Z,['YouTube'],['YouTube watch history'],
17398,YouTube Music,Watched Loote Koi Mann Ka Nagar (HD) - Abhimaan Song - Amitabh Bachchan - Jaya Bhaduri - 70's Classic Hits,https://www.youtube.com/watch?v=BuKtOZy2xxE,"[{'name': 'Shemaroo Filmi Gaane', 'url': 'https://www.youtube.com/channel/UCP6uH_XlsxrXwZQ4DlqbqPg'}]",2022-01-17T20:06:02.816Z,['YouTube'],['YouTube watch history'],
17399,YouTube Music,"Watched Beete Huye Lamho | बीते हुए लम्हो  | Nikaah | Raj Babbar, Salma Agha & Deepak Parashar",https://www.youtube.com/watch?v=qRtqYUzuFLA,"[{'name': 'Saregama Music', 'url': 'https://www.youtube.com/channel/UC_A7K2dXFsTMAciGmnNxy-Q'}]",2022-01-17T19:59:50.837Z,['YouTube'],['YouTube watch history'],
17400,YouTube Music,"Watched Ek Main Aur Ek Tu - Asha Bhosle, Kishore Kumar - Rishi Kapoor, Neetu Singh",https://www.youtube.com/watch?v=ECMzp5c4n1U,"[{'name': 'SeplFilmiDhamaka', 'url': 'https://www.youtube.com/channel/UCinc8cMupjRtLasfM5Ui13w'}]",2022-01-17T19:55:14.841Z,['YouTube'],['YouTube watch history'],
17401,YouTube Music,"Watched Ye Lamhe Yeh Pal with lyrics | येह लम्हे यह पल गाने के बोल | Lamhe | Sridevi, Anil Kapoor",https://www.youtube.com/watch?v=Jz364KdCrp8,"[{'name': 'Saregama Music', 'url': 'https://www.youtube.com/channel/UC_A7K2dXFsTMAciGmnNxy-Q'}]",2022-01-17T19:51:19.817Z,['YouTube'],['YouTube watch history'],
17402,YouTube Music,Watched https://www.youtube.com/watch?v=I7xUmUgshqo,https://www.youtube.com/watch?v=I7xUmUgshqo,,2022-01-17T19:45:48.098Z,['YouTube'],['YouTube watch history'],
17403,YouTube Music,Watched Bhupinder Singh Hit Song | Huzoor Is Kadar | Masoom (1983) Songs | R D Burman Hits,https://www.youtube.com/watch?v=wM1kBO2lrYQ,"[{'name': 'Shemaroo Filmi Gaane', 'url': 'https://www.youtube.com/channel/UCP6uH_XlsxrXwZQ4DlqbqPg'}]",2022-01-17T19:40:46.561Z,['YouTube'],['YouTube watch history'],
17404,YouTube Music,"Watched Pyar Mein Kabhi Kabhi | Shailendra Singh, Lata Mangeshkar | Chalte Chalte 1976 Songs | Vishal Anand",https://www.youtube.com/watch?v=sLh-PADa3lY,"[{'name': 'Goldmines Gaane Sune Ansune', 'url': 'https://www.youtube.com/channel/UCtW7qWjpCZ8zps-Cf2NF26w'}]",2022-01-17T19:35:17.831Z,['YouTube'],['YouTube watch history'],
17405,YouTube Music,Watched Faza Bhi Hai Jawan – Full song | Salma Agha | Nikaah (1981),https://www.youtube.com/watch?v=zr7TrDf7AxM,"[{'name': 'Saregama Music', 'url': 'https://www.youtube.com/channel/UC_A7K2dXFsTMAciGmnNxy-Q'}]",2022-01-17T19:29:25.920Z,['YouTube'],['YouTube watch history'],
17406,YouTube Music,Watched Pyaasa - Hum Aapki Aankhon Mein - Geeta Dutt & Mohd.Rafi,https://www.youtube.com/watch?v=HuLtVjMA_ek,"[{'name': 'wwwgeetaduttcom01', 'url': 'https://www.youtube.com/channel/UCj_XShiSafMTMDnjuSO_1tA'}]",2022-01-17T19:25:05.307Z,['YouTube'],['YouTube watch history'],
17407,YouTube Music,Watched Rang Le Aayenge - Randhir Kapoor - Parveen Babi - Aroona Irani - Bhanwar - Kishore Asha Duet,https://www.youtube.com/watch?v=sPDPxbZn5Ls,"[{'name': 'Shemaroo Filmi Gaane', 'url': 'https://www.youtube.com/channel/UCP6uH_XlsxrXwZQ4DlqbqPg'}]",2022-01-17T19:20:57.453Z,['YouTube'],['YouTube watch history'],
17408,YouTube Music,"Watched Chal Ri Sajni Ab Kya Soche | Mukesh @ Bombai Ka Babu | Dev Anand, Suchitra Sen",https://www.youtube.com/watch?v=lmrVLCsMUJc,"[{'name': 'Mukesh Vintage Songs', 'url': 'https://www.youtube.com/channel/UCnXRgQyJ1BKazfROpQZyedg'}]",2022-01-17T19:17:05.147Z,['YouTube'],['YouTube watch history'],
17409,YouTube Music,"Watched Tere Bina Jiya Jaye Na - Lata Mangeshkar, Rekha, Ghar Romantic Song",https://www.youtube.com/watch?v=9j5bnsNS-FE,"[{'name': 'Ultra Bollywood', 'url': 'https://www.youtube.com/channel/UCmL1WlDI8UkXDXCXcBQN9CA'}]",2022-01-17T19:11:52.496Z,['YouTube'],['YouTube watch history'],
17410,YouTube Music,Watched Pyar Mujh Se Jo Kiya Tumne - Deepti Naval - Farooque Sheikh - Saath Saath - Jagjit Singh - Ghazals,https://www.youtube.com/watch?v=prtrsIG7564,"[{'name': 'Shemaroo Filmi Gaane', 'url': 'https://www.youtube.com/channel/UCP6uH_XlsxrXwZQ4DlqbqPg'}]",2022-01-17T19:08:34.467Z,['YouTube'],['YouTube watch history'],
17411,YouTube Music,Watched Mohabbat Bade Kaam Ki Cheez with lyrics | मोहब्बत बड़े काम की चीज़ के बोल | Lata | Kishore | Yesudas,https://www.youtube.com/watch?v=lxGBhu_5cNc,"[{'name': 'Saregama Music', 'url': 'https://www.youtube.com/channel/UC_A7K2dXFsTMAciGmnNxy-Q'}]",2022-01-17T19:03:36.501Z,['YouTube'],['YouTube watch history'],
17412,YouTube Music,Watched Official: 'Koi Fariyaad' Full Video Song - Jagjit Singh | Tum Bin |,https://www.youtube.com/watch?v=8MN2bxMiB9A,"[{'name': 'Bollywood Classics', 'url': 'https://www.youtube.com/channel/UCRm96I5kmb_iGFofE5N691w'}]",2022-01-17T18:55:01.933Z,['YouTube'],['YouTube watch history'],
17413,YouTube Music,Watched Patta Patta Boota Boota | Amitabh Bachchan | Jaya Bahaduri | Ek Nazar | Lata  Rafi | Hindi Songs,https://www.youtube.com/watch?v=M7gxUpB5knk,"[{'name': 'Shemaroo Filmi Gaane', 'url': 'https://www.youtube.com/channel/UCP6uH_XlsxrXwZQ4DlqbqPg'}]",2022-01-17T18:50:15.864Z,['YouTube'],['YouTube watch history'],
17414,YouTube Music,Watched Mera Pyar Woh Hain | Yeh Raat Phir Na Aayegi Songs | Sharmila Tagore | Biswajeet | Love | Filmigaane,https://www.youtube.com/watch?v=w-_DzUpe0E0,"[{'name': 'Shemaroo Filmi Gaane', 'url': 'https://www.youtube.com/channel/UCP6uH_XlsxrXwZQ4DlqbqPg'}]",2022-01-17T18:46:11.886Z,['YouTube'],['YouTube watch history'],
17415,YouTube Music,Watched Aisa Sama Na Hota Full Video - Zameen Aasman|Sanjay Dutt|Lata Mangeshkar|R.D. Burman,https://www.youtube.com/watch?v=vDFyP6gliFQ,"[{'name': 'SonyMusicIndiaVEVO', 'url': 'https://www.youtube.com/channel/UC3MLnJtqc_phABBriLRhtgQ'}]",2022-01-17T18:41:22.337Z,['YouTube'],['YouTube watch history'],
17416,YouTube Music,Watched Khila Khila Mukhda (HD) | Doosri Dulhan (1983) | Sharmila Tagore | Shabana Azmi | Asha Bhosle Hits,https://www.youtube.com/watch?v=sYNVDdKZaJI,"[{'name': 'Shemaroo Filmi Gaane', 'url': 'https://www.youtube.com/channel/UCP6uH_XlsxrXwZQ4DlqbqPg'}]",2022-01-17T18:36:34.255Z,['YouTube'],['YouTube watch history'],
17417,YouTube Music,Watched Blackmail - Pal Pal Dil Ke Paas Tum Rehti Ho - Kishore Kumar,https://www.youtube.com/watch?v=AMuRRXCuy-4,"[{'name': 'Shemaroo', 'url': 'https://www.youtube.com/channel/UCF1JIbMUs6uqoZEY1Haw0GQ'}]",2022-01-17T18:31:19.528Z,['YouTube'],['YouTube watch history'],
17418,YouTube Music,Watched Khusboo | Ghar Jayegi Tar Jayegi | Do Nainon Mein |Jeetendra | Hema Malini | Sharmila Tagore| Gulzar,https://www.youtube.com/watch?v=qnqo82L2Rko,"[{'name': 'Saregama Music', 'url': 'https://www.youtube.com/channel/UC_A7K2dXFsTMAciGmnNxy-Q'}]",2022-01-17T18:18:25.627Z,['YouTube'],['YouTube watch history'],
17419,YouTube Music,Watched Saathi Tere Naam - Vinod Mehra - Ranjeeta - Ustadi Ustad Se - Asha Bhosle - Bhupinder - Hindi Song,https://www.youtube.com/watch?v=y-UOz3AvavY,"[{'name': 'Shemaroo Filmi Gaane', 'url': 'https://www.youtube.com/channel/UCP6uH_XlsxrXwZQ4DlqbqPg'}]",2022-01-17T18:14:42.766Z,['YouTube'],['YouTube watch history'],
17420,YouTube Music,Watched S. P. Balasubrahmanyam - Sach Mere Yaar Hai,https://www.youtube.com/watch?v=tTX3CQITDnY,"[{'name': 'UMusicIndiaVEVO', 'url': 'https://www.youtube.com/channel/UCLvwu-RKtaoeVlKx0slxqeQ'}]",2022-01-17T18:07:51.934Z,['YouTube'],['YouTube watch history'],
17421,YouTube Music,Watched Tu Is Tarah Se Meri Zindagi Mein (HD) - Aap To Aise Na The Song - Ranjeeta Kaur - Raj Babbar,https://www.youtube.com/watch?v=dhMCB1CK_TM,"[{'name': 'Shemaroo Filmi Gaane', 'url': 'https://www.youtube.com/channel/UCP6uH_XlsxrXwZQ4DlqbqPg'}]",2022-01-17T18:04:38.970Z,['YouTube'],['YouTube watch history'],
17422,YouTube Music,Watched Raat Kali Ek Khwab Mein | Navin Nischol | Buddha Mil Gaya | Archana | Kishore Kumar | RD Burman,https://www.youtube.com/watch?v=jFYlChHSdzo,"[{'name': 'Shemaroo Filmi Gaane', 'url': 'https://www.youtube.com/channel/UCP6uH_XlsxrXwZQ4DlqbqPg'}]",2022-01-17T18:00:12.097Z,['YouTube'],['YouTube watch history'],
17423,YouTube Music,"Watched Jagjit Singh, Gulzar - Shaam Se Aankh Mein Nami Si Hai",https://www.youtube.com/watch?v=3UsReAi_LIU,"[{'name': 'SonyMusicIndiaVEVO', 'url': 'https://www.youtube.com/channel/UC3MLnJtqc_phABBriLRhtgQ'}]",2022-01-17T17:56:15.191Z,['YouTube'],['YouTube watch history'],
17424,YouTube Music,Watched The Great Gambler - Do Lafzon Ki Hai Dil Ki Kahani - Amitabh Bachchan - Zeenat Aman - Asha Bhosle,https://www.youtube.com/watch?v=waeAGdCvJd8,"[{'name': 'Shemaroo', 'url': 'https://www.youtube.com/channel/UCF1JIbMUs6uqoZEY1Haw0GQ'}]",2022-01-17T17:51:31.141Z,['YouTube'],['YouTube watch history'],
17425,YouTube Music,Watched Jhuke Jo Tere Naina (HD) | Kangan (1972) | Sanjeev Kumar | Mala Sinha | Popular Romantic Song,https://www.youtube.com/watch?v=VxdCFbmwjA8,"[{'name': 'Shemaroo Filmi Gaane', 'url': 'https://www.youtube.com/channel/UCP6uH_XlsxrXwZQ4DlqbqPg'}]",2022-01-17T17:47:37.051Z,['YouTube'],['YouTube watch history'],
17426,YouTube Music,"Watched Suniye Kahiye Kahiye Suniye | Kishore Kumar, Asha Bhosle | Baton Baton Mein | Rajesh Roshan | Yogesh",https://www.youtube.com/watch?v=vvw1srA3XoI,"[{'name': 'Anirban Paul', 'url': 'https://www.youtube.com/channel/UCL091ispQwqlZsmp3ls6-kQ'}]",2022-01-17T17:42:36.049Z,['YouTube'],['YouTube watch history'],
17427,YouTube Music,Watched Mitwa Re Mitwa - Sad (HD) | Jawaab Songs | Raj Babbar | Smita Patil | Pankaj Udhas | Filmigaane,https://www.youtube.com/watch?v=w_nT2YW4Zug,"[{'name': 'Shemaroo Filmi Gaane', 'url': 'https://www.youtube.com/channel/UCP6uH_XlsxrXwZQ4DlqbqPg'}]",2022-01-17T17:37:58.087Z,['YouTube'],['YouTube watch history'],
17428,YouTube Music,"Watched Kuch Sochoon | Kishore Kumar, Asha Bhosle | Duniya Meri Jeb Mein | Rajesh Roshan | Gulshan Bawra",https://www.youtube.com/watch?v=qIwt9Rm7GVk,"[{'name': 'Anirban Paul', 'url': 'https://www.youtube.com/channel/UCL091ispQwqlZsmp3ls6-kQ'}]",2022-01-17T17:32:11.136Z,['YouTube'],['YouTube watch history'],
17429,YouTube Music,Watched Bazaar - Phir Chhidi Raat Baat Phoolon Ki Raat Hai - Talat Aziz - Lata Mangeshkar,https://www.youtube.com/watch?v=meif1oIfJ5o,"[{'name': 'Shemaroo', 'url': 'https://www.youtube.com/channel/UCF1JIbMUs6uqoZEY1Haw0GQ'}]",2022-01-17T17:28:07.442Z,['YouTube'],['YouTube watch history'],
17430,YouTube Music,Watched Hum Dono Milke | Tumhari Kassam Song | Navin Nischol | Padmini Kapila | Mukesh & Asha Bhosle Hits,https://www.youtube.com/watch?v=vnwpD2XZ0kM,"[{'name': 'Shemaroo Filmi Gaane', 'url': 'https://www.youtube.com/channel/UCP6uH_XlsxrXwZQ4DlqbqPg'}]",2022-01-17T17:24:13.448Z,['YouTube'],['YouTube watch history'],
17431,YouTube Music,"Watched Wada Karo Nahin Chodoge Tum Mera Saath | Kishore Kumar, Lata Mangeshkar | Aa Gale Lag Jaa 1973 Songs",https://www.youtube.com/watch?v=AL2YnJsE70w,"[{'name': 'Goldmines Gaane Sune Ansune', 'url': 'https://www.youtube.com/channel/UCtW7qWjpCZ8zps-Cf2NF26w'}]",2022-01-17T17:18:34.582Z,['YouTube'],['YouTube watch history'],
17432,YouTube Music,Watched Lakhon Tare Aasman Mein | Hariyali Aur Rasta (1962) Songs | Manoj Kumar | Mala Sinha | Mukesh,https://www.youtube.com/watch?v=gojLM1A8Ohc,"[{'name': 'Shemaroo Filmi Gaane', 'url': 'https://www.youtube.com/channel/UCP6uH_XlsxrXwZQ4DlqbqPg'}]",2022-01-17T17:14:15.450Z,['YouTube'],['YouTube watch history'],
17433,YouTube Music,Watched Kabhi Hoti Nahi Hai Jiski Haar | Kishore Kumar | Khara Khota | Babla | Indeevar,https://www.youtube.com/watch?v=qtQZMQH6xjg,"[{'name': 'Anirban Paul', 'url': 'https://www.youtube.com/channel/UCL091ispQwqlZsmp3ls6-kQ'}]",2022-01-17T17:09:24.359Z,['YouTube'],['YouTube watch history'],
17434,YouTube Music,Watched Woh Kaghaz Ki Kashti - The Latest | Jagjit Singh & Chitra Singh | Official Song,https://www.youtube.com/watch?v=xEdAiJiwkDE,"[{'name': 'SonyMusicIndiaVEVO', 'url': 'https://www.youtube.com/channel/UC3MLnJtqc_phABBriLRhtgQ'}]",2022-01-17T17:02:53.872Z,['YouTube'],['YouTube watch history'],
17435,YouTube Music,"Watched Tu Tu Hai Wahi (Original Version) Kishore Kumar, Asha Bhosle | Yeh Vaada Raha Songs | Poonam Dhillon",https://www.youtube.com/watch?v=hjfzFVw2Zjo,"[{'name': 'Goldmines Gaane Sune Ansune', 'url': 'https://www.youtube.com/channel/UCtW7qWjpCZ8zps-Cf2NF26w'}]",2022-01-17T16:56:04.009Z,['YouTube'],['YouTube watch history'],
17436,YouTube Music,Watched Agar Hum Kahen Aur Woh Muskura Den with lyrics | अगर हम कहें और वो | Jagjit Singh | Chitra Singh,https://www.youtube.com/watch?v=t67yWypwzXQ,"[{'name': 'Saregama Music', 'url': 'https://www.youtube.com/channel/UC_A7K2dXFsTMAciGmnNxy-Q'}]",2022-01-17T16:49:23.047Z,['YouTube'],['YouTube watch history'],
17437,YouTube Music,Watched Hone Laga Hai Mujhe Aap Ka Nasha - Kishore Kumar & Hemlata - Parakh,https://www.youtube.com/watch?v=CxPmAFuIM9k,"[{'name': 'atulinus', 'url': 'https://www.youtube.com/channel/UCAMfWzpQpoOPXkL261bGQMw'}]",2022-01-17T16:42:59.218Z,['YouTube'],['YouTube watch history'],
17438,YouTube Music,Watched Us Mod Se Shuroo Karen - The Latest | Jagjit Singh & Chitra Singh | Official Song,https://www.youtube.com/watch?v=l-Yj2ev-fUA,"[{'name': 'SonyMusicIndiaVEVO', 'url': 'https://www.youtube.com/channel/UC3MLnJtqc_phABBriLRhtgQ'}]",2022-01-17T16:37:18.467Z,['YouTube'],['YouTube watch history'],
17439,YouTube Music,Watched Yeh Tera Ghar Yeh Mera - Deepti Naval - Farooque Sheikh - Saath Saath - Jagjit Singh - Chitra Singh,https://www.youtube.com/watch?v=UOMjKWrfI0U,"[{'name': 'Shemaroo Filmi Gaane', 'url': 'https://www.youtube.com/channel/UCP6uH_XlsxrXwZQ4DlqbqPg'}]",2022-01-17T16:32:20.099Z,['YouTube'],['YouTube watch history'],
17440,YouTube,Visited YouTube Music,,"[{'name': 'Served location-based recommendations'}, {'name': 'Temperature: Cool'}, {'name': 'Weather: Partly cloudy'}]",2022-01-17T16:32:14.271Z,['YouTube'],['YouTube watch history'],
17441,YouTube,Watched Musk Swayamvar | Non-BJP States - Musk is ours I Abhijit Iyer-Mitra's take I #AskAbhijit I EP 43,https://www.youtube.com/watch?v=Xn8fdkk6a10,"[{'name': 'PGurus', 'url': 'https://www.youtube.com/channel/UC5oAOrsfqTxLOmFNuK_S8ug'}]",2022-01-17T16:31:15.679Z,['YouTube'],['YouTube watch history'],
17442,YouTube,Watched Anti-Corruption War Intensifies Amid Biggest Tax Raid In UP; Amit Shah Issues New Directive,https://www.youtube.com/watch?v=uu6KClKh4PA,"[{'name': 'TIMES NOW', 'url': 'https://www.youtube.com/channel/UC6RJ7-PaXg6TIH2BzZfTV7w'}]",2022-01-17T16:23:13.988Z,['YouTube'],['YouTube watch history'],
17443,YouTube,Watched https://www.youtube.com/watch?v=hGJIB2zEk9w,https://www.youtube.com/watch?v=hGJIB2zEk9w,,2022-01-17T13:42:20.427Z,['YouTube'],['YouTube watch history'],
17444,YouTube,Watched https://www.youtube.com/watch?v=Wu__LsN8WJ4,https://www.youtube.com/watch?v=Wu__LsN8WJ4,,2022-01-17T13:30:12.097Z,['YouTube'],['YouTube watch history'],
17445,YouTube,"Watched ""Virat's Biggest Mistake Was To Fight With BCCI President"": Harpal Singh Bedi",https://www.youtube.com/watch?v=hs-Xhoy21BQ,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2022-01-17T13:29:42.056Z,['YouTube'],['YouTube watch history'],
17446,YouTube Music,Watched Yeh Duniyawale Poochhenge,https://www.youtube.com/watch?v=LTe_6vT9nOc,"[{'name': 'Asha Bhosle - Topic', 'url': 'https://www.youtube.com/channel/UCbp5cZLtFE6y7XdhvJeT0Qw'}]",2022-01-17T13:29:23.751Z,['YouTube'],['YouTube watch history'],
17447,YouTube,Watched a video that has been removed,,,2022-01-17T13:17:21.067Z,['YouTube'],['YouTube watch history'],
17448,YouTube,Visited YouTube Music,,,2022-01-17T12:59:10.112Z,['YouTube'],['YouTube watch history'],
17449,YouTube,Watched https://www.youtube.com/watch?v=DzP6xf6yIfw,https://www.youtube.com/watch?v=DzP6xf6yIfw,,2022-01-17T12:40:50.351Z,['YouTube'],['YouTube watch history'],
17450,YouTube,Watched NIA Announces Rs 10 Lakh Reward on Jaswinder Singh Multani Accused In Ludhiana Court Blast Case,https://www.youtube.com/watch?v=7n7nTV72BZM,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2022-01-17T12:40:32.983Z,['YouTube'],['YouTube watch history'],
17451,YouTube,"Watched India's Mega Sri Lanka Outreach | Xi Left Lanka in the Lurch, India With Lanka | NewsX",https://www.youtube.com/watch?v=HNUzKx_ai5s,"[{'name': 'NewsX', 'url': 'https://www.youtube.com/channel/UCytSP0M0Jdnw6qIy3Y-nTig'}]",2022-01-17T12:39:51.855Z,['YouTube'],['YouTube watch history'],
17452,YouTube Music,"Watched Yeh Duniyawale Poochhenge - Asha Bhosle, Kishore Kumar, Mahal Song",https://www.youtube.com/watch?v=JLZ9kq-b9SE,"[{'name': 'Ultra Bollywood', 'url': 'https://www.youtube.com/channel/UCmL1WlDI8UkXDXCXcBQN9CA'}]",2022-01-17T12:37:06.168Z,['YouTube'],['YouTube watch history'],
17453,YouTube Music,Watched Yeh Jhuke Jhuke Naina | Full Video | Bharosa | Guru Dutt | Asha Parekh | Mohammedd Rafi,https://www.youtube.com/watch?v=-5HbGyR6lh4,"[{'name': 'Saregama Music', 'url': 'https://www.youtube.com/channel/UC_A7K2dXFsTMAciGmnNxy-Q'}]",2022-01-17T12:32:08.416Z,['YouTube'],['YouTube watch history'],
17454,YouTube Music,Watched Badi Sooni Sooni Hai with lyrics | बडी सोनी सोनी है के बोल | Kishore Kumar | Mili | HD Song,https://www.youtube.com/watch?v=Sg49wfzCOuk,"[{'name': 'Saregama Music', 'url': 'https://www.youtube.com/channel/UC_A7K2dXFsTMAciGmnNxy-Q'}]",2022-01-17T12:27:03.284Z,['YouTube'],['YouTube watch history'],
17455,YouTube,Visited YouTube Music,,"[{'name': 'Served location-based recommendations'}, {'name': 'Temperature: Cool'}, {'name': 'Sun: Sunset'}, {'name': 'Weather: Overcast'}]",2022-01-17T12:24:00.201Z,['YouTube'],['YouTube watch history'],
17456,YouTube Music,Watched Pyar Hua Ikraar Hua | Raj Kapoor & Nargis | Shree 420 | Bollywood Evergreen Songs | Manna Dey & Lata,https://www.youtube.com/watch?v=y01uvU0UAoU,"[{'name': 'Shemaroo Filmi Gaane', 'url': 'https://www.youtube.com/channel/UCP6uH_XlsxrXwZQ4DlqbqPg'}]",2022-01-17T12:22:28.369Z,['YouTube'],['YouTube watch history'],
17457,YouTube Music,Watched Kho Gaya Hai Mera Pyar | Hariyali Aur Rasta (1962) Songs | Manoj Kumar | Mala Sinha |Mahendra Kapoor,https://www.youtube.com/watch?v=fTRxIaCXQf8,"[{'name': 'Shemaroo Filmi Gaane', 'url': 'https://www.youtube.com/channel/UCP6uH_XlsxrXwZQ4DlqbqPg'}]",2022-01-17T12:18:32.105Z,['YouTube'],['YouTube watch history'],
17458,YouTube Music,"Watched Woh Shaam Kuch Ajeeb Thi | Kishore Kumar | Khamoshi 1969 Songs | Waheeda Rehman, Rajesh Khanna",https://www.youtube.com/watch?v=MDXFi3avqo0,"[{'name': 'Goldmines Gaane Sune Ansune', 'url': 'https://www.youtube.com/channel/UCtW7qWjpCZ8zps-Cf2NF26w'}]",2022-01-17T12:11:32.895Z,['YouTube'],['YouTube watch history'],
17459,YouTube Music,Watched तू इस तरह से मेरी ज़िन्दगी में | Tu Iss Tarah Se | Aap To Aise Na The(1980)| Mohd.Rafi Superhit Song,https://www.youtube.com/watch?v=IEXG222vqA0,"[{'name': 'Shemaroo Filmi Gaane', 'url': 'https://www.youtube.com/channel/UCP6uH_XlsxrXwZQ4DlqbqPg'}]",2022-01-17T12:06:39.244Z,['YouTube'],['YouTube watch history'],
17460,YouTube Music,"Watched Kahin Door Jab Din Dhal Jaye (Male) । Mukesh | Anand 1971 Songs । Rajesh Khanna, Amitabh Bachchan",https://www.youtube.com/watch?v=wjYK67cgNKc,"[{'name': 'Goldmines Gaane Sune Ansune', 'url': 'https://www.youtube.com/channel/UCtW7qWjpCZ8zps-Cf2NF26w'}]",2022-01-17T12:00:47.288Z,['YouTube'],['YouTube watch history'],
17461,YouTube Music,"Watched Chand Phir Nikla - Nutan, Lata Mangeshkar, Paying Guest Song",https://www.youtube.com/watch?v=ii8D7gNn318,"[{'name': 'Ultra Bollywood', 'url': 'https://www.youtube.com/channel/UCmL1WlDI8UkXDXCXcBQN9CA'}]",2022-01-17T11:57:16.716Z,['YouTube'],['YouTube watch history'],
17462,YouTube Music,Watched Is Mod Se Jate Hain with lyrics | इस मोड़ से जाते हैं के बोल | Kishore Kumar | Aandhi | HD Song,https://www.youtube.com/watch?v=QcY89TXRaps,"[{'name': 'Saregama Music', 'url': 'https://www.youtube.com/channel/UC_A7K2dXFsTMAciGmnNxy-Q'}]",2022-01-17T11:52:05.896Z,['YouTube'],['YouTube watch history'],
17463,YouTube Music,Watched Tu Kahe Agar Jeevan (HD) - Andaz Songs - Nargis - Dilip Kumar - Cuccoo - Mukesh,https://www.youtube.com/watch?v=rwfQqDtBDXU,"[{'name': 'Shemaroo Filmi Gaane', 'url': 'https://www.youtube.com/channel/UCP6uH_XlsxrXwZQ4DlqbqPg'}]",2022-01-17T11:48:34.008Z,['YouTube'],['YouTube watch history'],
17464,YouTube Music,"Watched Chalke Teri Aankhon Se Sharab | Mohammed Rafi | Arzoo 1965 Songs | Sadhana, Rajendra Kumar",https://www.youtube.com/watch?v=Qs5d8NGO6no,"[{'name': 'Goldmines Gaane Sune Ansune', 'url': 'https://www.youtube.com/channel/UCtW7qWjpCZ8zps-Cf2NF26w'}]",2022-01-17T11:44:18.699Z,['YouTube'],['YouTube watch history'],
17465,YouTube Music,"Watched Kaha Le Chale Ho - Lata Mangeshkar, Bina Rai, Pradeep Kumar, Durgesh Nandini Song",https://www.youtube.com/watch?v=yYk2b0jdtmQ,"[{'name': 'Ultra Bollywood', 'url': 'https://www.youtube.com/channel/UCmL1WlDI8UkXDXCXcBQN9CA'}]",2022-01-17T11:37:12.751Z,['YouTube'],['YouTube watch history'],
